"","isocntry","trans_name","female","age","religion","marital_status","personal_satis","ideology","contact_lgbti","social_class","occupation"
"19807","LV","0","0",51,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed"
"19808","LV","1","1",70,"Christians","Married","Satisfied",1,"No contact","Working class","Retired"
"19809","LV","0","1",29,"Christians","Married","Satisfied",5,"Contact","Middle class","Unemployed"
"19810","LV",NA,"0",36,"Not religious","Single","Satisfied",5,"Contact","Working class","Employed"
"19811","LV","0","1",28,"Not religious","Single","Satisfied",5,"Contact","Middle class","Employed"
"19812","LV","1","0",33,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed"
"19813","LV","1","0",54,"Christians","Divorced","Satisfied",10,"No contact","Working class","Employed"
"19814","LV","1","1",69,"Christians","Widowed","Not satisfied",5,"Contact","Working class","Retired"
"19815","LV","1","1",70,"Not religious","Widowed","Not satisfied",4,"No contact","Middle class","Retired"
"19816","LV",NA,"1",35,NA,"Married","Satisfied",5,"No contact",NA,"Employed"
"19817","LV","1","1",18,"Not religious","Single","Satisfied",4,"Contact","Middle class","Student"
"19818","LV","1","0",68,"Christians","Married","Satisfied",5,"No contact","Middle class","Retired"
"19819","LV","1","0",44,"Christians","Single","Satisfied",5,"No contact","Working class","Employed"
"19820","LV","1","0",57,"Orthodox Christian","Married","Satisfied",5,"No contact","Working class","Employed"
"19821","LV","1","1",52,"Christians","Divorced","Not satisfied",4,"No contact","Working class","Employed"
"19822","LV","1","1",60,"Christians","Divorced","Satisfied",7,"No contact","Middle class","Employed"
"19823","LV","0","0",36,"Not religious","Married","Satisfied",10,"No contact","Working class","Employed"
"19824","LV","0","0",24,"Christians","Single","Satisfied",5,"No contact","Working class","Employed"
"19825","LV","0","0",65,"Christians","Divorced","Not satisfied",5,"No contact","Middle class","Employed"
"19826","LV","1","1",72,"Christians","Married","Satisfied",10,"No contact","Working class","Retired"
"19827","LV","1","1",61,"Other religions","Divorced","Satisfied",5,"Contact","Working class","Self employed"
"19828","LV","1","0",49,"Christians","Married","Satisfied",5,"No contact","Working class","Employed"
"19829","LV",NA,"1",24,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed"
"19830","LV",NA,"0",50,"Orthodox Christian","Married","Satisfied",7,"No contact","Middle class","Employed"
"19831","LV","0","0",58,"Christians","Married","Satisfied",6,"Contact","Working class","Employed"
"19832","LV",NA,"1",48,"Christians","Divorced","Satisfied",NA,"No contact","Working class","Employed"
"19833","LV","1","0",54,"Christians","Married","Satisfied",7,"No contact","Working class","Employed"
"19834","LV",NA,"1",44,"Christians","Married","Satisfied",4,"Contact","Middle class","Employed"
"19835","LV","1","1",31,"Christians","Married","Satisfied",6,"No contact","Working class","Employed"
"19836","LV","1","0",26,"Christians","Single","Satisfied",8,"No contact","High class","Employed"
"19837","LV",NA,"1",52,"Other religions","Married","Satisfied",NA,"No contact","Middle class","Retired"
"19838","LV","0","0",17,"Orthodox Christian","Single","Satisfied",5,"Contact","Working class","Student"
"19839","LV","1","1",51,"Other religions","Married","Satisfied",4,"Contact","Middle class","Employed"
"19840","LV","1","1",42,"Not religious","Single","Satisfied",6,"No contact","Middle class","Unemployed"
"19841","LV","1","1",71,"Christians","Divorced","Satisfied",10,"No contact","Working class","Retired"
"19842","LV","1","1",34,"Christians","Single","Satisfied",6,"No contact","Working class","Unemployed"
"19843","LV",NA,"1",56,"Christians","Single","Satisfied",NA,"No contact","Working class","Employed"
"19844","LV","1","1",70,"Christians","Married","Satisfied",5,"No contact","Working class","Retired"
"19845","LV","1","1",44,"Christians","Married","Satisfied",5,"No contact","Working class","Employed"
"19846","LV","0","1",72,"Christians","Divorced","Satisfied",5,"No contact","Working class","Retired"
"19847","LV","0","1",55,"Christians","Married","Not satisfied",5,"No contact","Working class","Unemployed"
"19848","LV","0","1",17,"Other religions","Single","Satisfied",5,"No contact","High class","Student"
"19849","LV","1","0",17,"Christians","Single","Satisfied",5,"No contact","High class","Student"
"19850","LV","0","1",32,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed"
"19851","LV","1","1",28,"Not religious","Married","Satisfied",9,"No contact","Middle class","Employed"
"19852","LV","1","1",47,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed"
"19853","LV","1","0",59,"Christians","Married","Satisfied",5,"No contact","Middle class","Employed"
"19854","LV","0","0",70,"Orthodox Christian","Married","Not satisfied",6,"No contact","Working class","Retired"
"19855","LV",NA,"1",51,"Orthodox Christian","Divorced","Not satisfied",NA,"No contact","Working class","Retired"
"19856","LV","0","0",16,"Orthodox Christian","Single","Satisfied",4,"Contact","Working class","Student"
"19857","LV","0","1",22,"Christians","Divorced","Satisfied",6,"No contact","Middle class","Unemployed"
"19858","LV","0","0",63,"Christians","Married","Satisfied",10,"No contact","Working class","Retired"
"19859","LV","0","0",51,"Christians","Married","Satisfied",5,"No contact","Working class","Employed"
"19860","LV","0","1",71,"Christians","Married","Satisfied",7,"No contact","Middle class","Retired"
"19861","LV","0","1",74,"Christians","Married","Satisfied",9,"No contact","High class","Retired"
"19862","LV","1","1",39,"Orthodox Christian","Single","Satisfied",10,"No contact","Working class","Unemployed"
"19863","LV","1","0",20,"Not religious","Single","Satisfied",5,"Contact","Middle class","Student"
"19864","LV","0","1",60,"Christians","Divorced","Satisfied",5,"No contact","Middle class","Employed"
"19865","LV","0","1",51,"Christians","Divorced","Satisfied",6,"No contact","Middle class","Employed"
"19866","LV","0","1",52,"Orthodox Christian","Single","Satisfied",5,"No contact","Working class","Employed"
"19867","LV","0","1",53,"Orthodox Christian","Married","Not satisfied",5,"No contact","Middle class","Employed"
"19868","LV","1","1",60,"Not religious","Married","Satisfied",5,"Contact","Middle class","Employed"
"19869","LV","1","0",32,"Orthodox Christian","Single","Satisfied",3,"No contact","High class","Employed"
"19870","LV","1","1",58,"Orthodox Christian","Single","Not satisfied",5,"No contact","Working class","Retired"
"19871","LV","1","1",54,"Christians","Divorced","Not satisfied",3,"No contact","Working class","Employed"
"19872","LV","0","1",51,"Not religious","Married","Not satisfied",1,"No contact","Working class","Employed"
"19873","LV",NA,"1",48,"Orthodox Christian","Single","Not satisfied",5,"No contact","Working class","Employed"
"19874","LV","1","0",59,"Christians","Single","Not satisfied",5,"No contact","Working class","Employed"
"19875","LV","1","1",37,"Christians","Married","Satisfied",5,"Contact","Middle class","Employed"
"19876","LV","0","0",67,"Christians","Divorced","Not satisfied",8,"No contact","Middle class","Retired"
"19877","LV","1","1",26,"Orthodox Christian","Single","Satisfied",7,"No contact","Middle class","Unemployed"
"19878","LV",NA,"0",62,"Orthodox Christian","Widowed","Satisfied",5,"No contact","Middle class","Retired"
"19879","LV",NA,"1",46,"Orthodox Christian","Single","Not satisfied",NA,"No contact","Middle class","Employed"
"19880","LV","0","0",38,"Christians","Single","Satisfied",5,"No contact","Working class","Employed"
"19881","LV","0","0",59,"Christians","Married","Satisfied",8,"Contact","Working class","Employed"
"19882","LV","1","0",35,"Christians","Married","Satisfied",8,"Contact","Middle class","Employed"
"19883","LV","1","1",41,"Christians","Single","Satisfied",8,"No contact","Middle class","Employed"
"19884","LV","0","0",41,"Christians","Married","Satisfied",6,"No contact","High class","Employed"
"19885","LV","1","1",49,"Christians","Married","Satisfied",8,"No contact","Middle class","Employed"
"19886","LV","0","1",21,"Orthodox Christian","Single","Satisfied",5,"Contact","Middle class","Student"
"19887","LV",NA,"0",36,"Orthodox Christian","Married","Satisfied",NA,"No contact","Working class","Employed"
"19888","LV","1","1",55,"Christians","Widowed","Not satisfied",5,"No contact","Working class","Unemployed"
"19889","LV","1","0",23,"Orthodox Christian","Single","Not satisfied",5,"No contact","Working class","Employed"
"19890","LV","0","0",37,"Orthodox Christian","Married","Satisfied",6,"No contact","Working class","Employed"
"19891","LV","0","0",19,"Christians","Single","Satisfied",5,"Contact","Middle class","Employed"
"19892","LV","0","1",32,"Christians","Single","Satisfied",6,"No contact","Working class","Employed"
"19893","LV","0","1",41,"Orthodox Christian","Married","Satisfied",6,"No contact","Middle class","Unemployed"
"19894","LV","0","1",37,"Orthodox Christian","Single","Not satisfied",8,"Contact","Middle class","Employed"
"19895","LV","1","1",25,"Orthodox Christian","Married","Satisfied",4,"Contact","Middle class","Employed"
"19896","LV",NA,"1",60,"Christians","Single","Not satisfied",NA,"No contact","Middle class","Unemployed"
"19897","LV","1","0",50,"Christians","Married","Satisfied",6,"No contact","Middle class","Employed"
"19898","LV","1","1",43,"Orthodox Christian","Married","Satisfied",3,"Contact","Middle class","Self employed"
"19899","LV","1","0",17,"Christians","Single","Satisfied",10,"Contact","High class","Student"
"19900","LV",NA,"1",65,"Orthodox Christian","Married","Not satisfied",10,"No contact","Middle class","Employed"
"19901","LV","0","1",62,"Christians","Married","Satisfied",6,"No contact","Working class","Employed"
"19902","LV","1","1",62,"Orthodox Christian","Divorced","Satisfied",1,"No contact","Working class","Employed"
"19903","LV","0","1",32,"Christians","Single","Satisfied",10,"Contact","Middle class","Employed"
"19904","LV","1","1",25,"Not religious","Single","Satisfied",10,"Contact","Middle class","Employed"
"19905","LV","1","1",68,"Orthodox Christian","Divorced","Not satisfied",10,"No contact","Middle class","Self employed"
"19906","LV","0","0",42,"Not religious","Single","Not satisfied",5,"Contact","Working class","Retired"
"19907","LV","0","0",72,"Not religious","Married","Satisfied",5,"Contact","Middle class","Retired"
"19908","LV","1","1",68,"Christians","Widowed","Not satisfied",6,"No contact","Working class","Retired"
"19909","LV","1","1",35,"Orthodox Christian","Married","Satisfied",1,"No contact","Working class","Employed"
"19910","LV","1","1",27,"Not religious","Single","Satisfied",5,"Contact","Middle class","Employed"
"19911","LV","1","1",30,"Orthodox Christian","Divorced","Satisfied",5,"No contact","Middle class","Employed"
"19912","LV","1","1",65,"Christians","Married","Not satisfied",5,"No contact","Middle class","Employed"
"19913","LV","1","0",60,"Christians","Married","Not satisfied",5,"Contact","Working class","Employed"
"19914","LV","1","0",70,"Christians","Married","Satisfied",5,"Contact","Working class","Retired"
"19915","LV","0","1",69,"Christians","Single","Satisfied",4,"No contact","Working class","Retired"
"19916","LV","0","0",42,"Christians","Single","Satisfied",5,"No contact","Middle class","Employed"
"19917","LV",NA,"0",64,"Orthodox Christian","Single","Satisfied",NA,"No contact","Working class","Retired"
"19918","LV","0","0",30,"Christians","Single","Satisfied",8,"No contact","Middle class","Employed"
"19919","LV","0","1",65,"Christians","Widowed","Not satisfied",9,"No contact","Working class","Retired"
"19920","LV","1","1",22,"Christians","Single","Satisfied",5,"No contact","Middle class","Unemployed"
"19921","LV","0","1",52,"Christians","Married","Satisfied",5,"No contact","Working class","Employed"
"19922","LV","0","1",60,"Orthodox Christian","Widowed","Satisfied",5,"No contact","Working class","Retired"
"19923","LV",NA,"1",61,"Orthodox Christian","Widowed","Satisfied",NA,"No contact",NA,"Unemployed"
"19924","LV","1","1",46,"Orthodox Christian","Married","Not satisfied",6,"Contact","Working class","Unemployed"
"19925","LV","0","1",48,"Christians","Married","Satisfied",7,"No contact","Middle class","Employed"
"19926","LV",NA,"0",74,"Christians","Single","Not satisfied",6,"No contact","Working class","Retired"
"19927","LV","1","1",68,"Orthodox Christian","Widowed","Not satisfied",8,"No contact","High class","Retired"
"19928","LV","1","0",35,"Christians","Single","Satisfied",10,"Contact","Middle class","Self employed"
"19929","LV","1","1",43,"Orthodox Christian","Single","Not satisfied",6,"No contact","Middle class","Unemployed"
"19930","LV","0","1",51,"Christians","Married","Not satisfied",5,"No contact","Working class","Unemployed"
"19931","LV","0","1",48,"Christians","Married","Satisfied",3,"No contact","Working class","Employed"
"19932","LV","1","1",16,"Orthodox Christian","Single","Satisfied",7,"No contact","Working class","Student"
"19933","LV","1","1",39,"Other religions","Married","Satisfied",5,"Contact","Middle class","Employed"
"19934","LV",NA,"0",73,"Not religious","Married","Not satisfied",NA,"No contact","Working class","Retired"
"19935","LV","0","1",53,"Christians","Widowed","Not satisfied",5,"No contact","Middle class","Unemployed"
"19936","LV","0","1",74,"Christians","Divorced","Satisfied",6,"No contact","Working class","Retired"
"19937","LV","0","0",54,"Christians","Married","Satisfied",7,"No contact","Working class","Retired"
"19938","LV","0","0",65,"Not religious","Married","Satisfied",5,"No contact","Middle class","Retired"
"19939","LV","0","0",45,"Not religious","Single","Satisfied",7,"No contact","Middle class","Employed"
"19940","LV",NA,"0",68,"Christians","Divorced","Not satisfied",NA,"No contact","Working class","Retired"
"19941","LV",NA,"1",61,"Not religious","Divorced","Satisfied",5,"No contact","Working class","Retired"
